,geometry,n_bus,dist_nearest_bus,n_bus_routes,n_bus_trips,n_metro,dist_nearest_metro,n_metro_routes,n_metro_trips,dist_nearest_cycle_path,validations_bus,validations_metro,dist_nearest_school,dist_nearest_attraction
3250,"POLYGON ((-8.625032166666667 41.151317250000005, -8.62426175 41.151317250000005, -8.62426175 41.15208653333334, -8.625032166666667 41.15208653333334, -8.625032166666667 41.151317250000005))",0,0.0023098880869158586,2,44,0,0.007289840961688204,6,247,0.006594674391429315,26.24097569097569,2132.6944702538044,0.0011416847113460554,0.0035328678619796464
3251,"POLYGON ((-8.625032166666667 41.15208653333334, -8.62426175 41.15208653333334, -8.62426175 41.15285581666667, -8.625032166666667 41.15285581666667, -8.625032166666667 41.15208653333334))",0,0.0019470201674737415,11,294,0,0.00656836791365322,6,247,0.006165416895661887,952.3458333333334,2132.6944702538044,0.000393643555812126,0.00427866676652874
3252,"POLYGON ((-8.625032166666667 41.15285581666667, -8.62426175 41.15285581666667, -8.62426175 41.153625100000006, -8.625032166666667 41.153625100000006, -8.625032166666667 41.15285581666667))",0,0.0016986105395050794,11,294,0,0.005859072157358158,6,247,0.005795246550954837,952.3458333333334,2132.6944702538044,0.0004359589565626249,0.005031542205113985
3253,"POLYGON ((-8.625032166666667 41.153625100000006, -8.62426175 41.153625100000006, -8.62426175 41.15439438333334, -8.625032166666667 41.15439438333334, -8.625032166666667 41.153625100000006))",0,0.0017785560691723655,11,294,0,0.005166971040670433,6,247,0.005482800926107697,952.3458333333334,2132.6944702538044,0.0011869114829999331,0.005788733740510082
3254,"POLYGON ((-8.625032166666667 41.15439438333334, -8.62426175 41.15439438333334, -8.62426175 41.155163666666674, -8.625032166666667 41.155163666666674, -8.625032166666667 41.15439438333334))",0,0.002150543957088757,11,294,0,0.004500005179881482,6,247,0.005072118570643727,952.3458333333334,2132.6944702538044,0.0017341463228370455,0.0065487444116546865
3255,"POLYGON ((-8.625032166666667 41.155163666666674, -8.62426175 41.155163666666674, -8.62426175 41.15593295000001, -8.625032166666667 41.15593295000001, -8.625032166666667 41.155163666666674))",0,0.0016829926739929692,2,113,0,0.0038711880859487614,6,247,0.004658882584646951,72.23310023310023,2132.6944702538044,0.001491180800620078,0.007310695049962282
3256,"POLYGON ((-8.625032166666667 41.15593295000001, -8.62426175 41.15593295000001, -8.62426175 41.15670223333334, -8.625032166666667 41.15670223333334, -8.625032166666667 41.15593295000001))",0,0.0009593369299988335,2,113,0,0.0033023842096974493,6,247,0.004343545448789015,72.23310023310023,2132.6944702538044,0.0016197439875313476,0.008074036447272804
3257,"POLYGON ((-8.625032166666667 41.15670223333334, -8.62426175 41.15670223333334, -8.62426175 41.157471516666675, -8.625032166666667 41.157471516666675, -8.625032166666667 41.15670223333334))",0,0.00043793155138125946,2,113,0,0.002830014034243732,6,247,0.004131917226450282,72.23310023310023,2132.6944702538044,0.002051125223880783,0.008838408266431591
3258,"POLYGON ((-8.625032166666667 41.157471516666675, -8.62426175 41.157471516666675, -8.62426175 41.15824080000001, -8.625032166666667 41.15824080000001, -8.625032166666667 41.157471516666675))",0,0.0008042601793141966,2,113,0,0.0025091454906907237,6,247,0.004049938778772867,72.23310023310023,2132.6944702538044,0.0026408810039184054,0.009603564469007784
3259,"POLYGON ((-8.625032166666667 41.15824080000001, -8.62426175 41.15824080000001, -8.62426175 41.15901008333334, -8.625032166666667 41.15901008333334, -8.625032166666667 41.15824080000001))",0,0.0011101666736422317,2,121,0,0.002401298908258199,6,247,0.0041067231094709476,72.23310023310023,2132.6944702538044,0.002546621696177821,0.01036933141675086
3260,"POLYGON ((-8.625032166666667 41.15901008333334, -8.62426175 41.15901008333334, -8.62426175 41.159779366666676, -8.625032166666667 41.159779366666676, -8.625032166666667 41.15901008333334))",0,0.0006602055002038149,2,121,0,0.0025338223090873926,6,247,0.003962414282531078,256.1439393939394,2132.6944702538044,0.0023873002975515196,0.011135583111996266
3261,"POLYGON ((-8.625032166666667 41.159779366666676, -8.62426175 41.159779366666676, -8.62426175 41.16054865000001, -8.625032166666667 41.16054865000001, -8.625032166666667 41.159779366666676))",0,0.0006334446797891745,4,167,0,0.0028736506807798537,6,247,0.0037389740965301944,256.1439393939394,2132.6944702538044,0.0024691531041660516,0.011902225932655337
3262,"POLYGON ((-8.625032166666667 41.16054865000001, -8.62426175 41.16054865000001, -8.62426175 41.16131793333334, -8.625032166666667 41.16131793333334, -8.625032166666667 41.16054865000001))",2,0.0001359436035012656,4,167,0,0.003358433365452926,6,247,0.00347366504452038,256.1439393939394,2132.6944702538044,0.0027708888622328793,0.012669188875134806
3263,"POLYGON ((-8.625032166666667 41.16131793333334, -8.62426175 41.16131793333334, -8.62426175 41.16208721666668, -8.625032166666667 41.16208721666668, -8.625032166666667 41.16131793333334))",0,0.00041807624268964337,4,44,0,0.0038059103114820958,6,247,0.0027105141380763444,256.1439393939394,6807.759931910877,0.00323148987554185,0.013436417120990134
3264,"POLYGON ((-8.625032166666667 41.16208721666668, -8.62426175 41.16208721666668, -8.62426175 41.16285650000001, -8.625032166666667 41.16285650000001, -8.625032166666667 41.16208721666668))",2,0.00016732647668387806,4,167,0,0.004100195050871765,6,247,0.0019473632316182106,80.48251748251748,6807.759931910877,0.0037935237232110163,0.014203867678872014
3265,"POLYGON ((-8.625032166666667 41.16285650000001, -8.62426175 41.16285650000001, -8.62426175 41.163625783333345, -8.625032166666667 41.163625783333345, -8.625032166666667 41.16285650000001))",0,0.0005353072745925196,4,44,0,0.0045079750781492674,6,247,0.001184212325167126,80.48251748251748,6807.759931910877,0.004418451239434367,0.014971506361160618
3266,"POLYGON ((-8.625032166666667 41.163625783333345, -8.62426175 41.163625783333345, -8.62426175 41.16439506666668, -8.625032166666667 41.16439506666668, -8.625032166666667 41.163625783333345))",0,0.0012758792111966601,4,44,0,0.005001567039351416,6,247,0.0004210614187160413,80.48251748251748,6807.759931910877,0.005083128383765596,0.01573930564222992
3267,"POLYGON ((-8.625032166666667 41.16439506666668, -8.62426175 41.16439506666668, -8.62426175 41.16516435000001, -8.625032166666667 41.16516435000001, -8.625032166666667 41.16439506666668))",0,0.0012308788939294718,1,45,0,0.005558156176910481,6,247,0.0003420894877350435,22.84183089637635,6807.759931910877,0.005773843665212785,0.016507243112363693
3268,"POLYGON ((-8.625032166666667 41.16516435000001, -8.62426175 41.16516435000001, -8.62426175 41.165933633333346, -8.625032166666667 41.165933633333346, -8.625032166666667 41.16516435000001))",0,0.0010339062043263644,4,167,0,0.006160691602291832,6,247,0.0011052403941790795,1123.8145021645018,6807.759931910877,0.006482278987254139,0.017275300342844153
3269,"POLYGON ((-8.625032166666667 41.165933633333346, -8.62426175 41.165933633333346, -8.62426175 41.16670291666668, -8.625032166666667 41.16670291666668, -8.625032166666667 41.165933633333346))",1,0.00040342824877460254,4,167,0,0.006796965178975207,6,247,0.0008328720837248498,1123.8145021645018,6807.759931910877,0.007203207949305409,0.018043462040158602
3270,"POLYGON ((-8.625032166666667 41.16670291666668, -8.62426175 41.16670291666668, -8.62426175 41.16747220000001, -8.625032166666667 41.16747220000001, -8.625032166666667 41.16670291666668))",1,0.0003669628259787122,3,35,0,0.0074583472675702886,6,247,8.634562349152385e-05,501.56969696969696,6807.759931910877,0.007933225217216582,0.018811715406827266
3271,"POLYGON ((-8.625032166666667 41.16747220000001, -8.62426175 41.16747220000001, -8.62426175 41.16824148333335, -8.625032166666667 41.16824148333335, -8.625032166666667 41.16747220000001))",0,0.000674149935265818,4,117,0,0.00813871893954641,6,247,0.00029121501019729136,501.56969696969696,6807.759931910877,0.008670035387874557,0.01958004965248792
3272,"POLYGON ((-8.625032166666667 41.16824148333335, -8.62426175 41.16824148333335, -8.62426175 41.16901076666668, -8.625032166666667 41.16901076666668, -8.625032166666667 41.16824148333335))",0,0.0011502067504459625,4,167,0,0.008833693547105441,6,247,0.00099813073324903,501.56969696969696,6807.759931910877,0.009412043274492033,0.02034845561546329
3273,"POLYGON ((-8.625032166666667 41.16901076666668, -8.62426175 41.16901076666668, -8.62426175 41.169780050000014, -8.625032166666667 41.169780050000014, -8.625032166666667 41.16901076666668))",0,0.0009200080599864734,4,167,0,0.009540080245230042,6,247,0.0017414792278251164,211.8766233766233,6807.759931910877,0.010158109926007625,0.021116925466773243
3274,"POLYGON ((-8.625032166666667 41.169780050000014, -8.62426175 41.169780050000014, -8.62426175 41.17054933333335, -8.625032166666667 41.17054933333335, -8.625032166666667 41.169780050000014))",0,0.001246373854827109,4,167,0,0.01025552115595907,6,247,0.0024888530496003985,211.8766233766233,6807.759931910877,0.010907402515283276,0.02188545247641281
3275,"POLYGON ((-8.625032166666667 41.17054933333335, -8.62426175 41.17054933333335, -8.62426175 41.17131861666668, -8.625032166666667 41.17131861666668, -8.625032166666667 41.17054933333335))",0,0.0015269483760310678,4,46,0,0.010978246261094482,6,247,0.0031874310758692186,211.8766233766233,6807.759931910877,0.011231776494341187,0.022654030827196754
3276,"POLYGON ((-8.625032166666667 41.17131861666668, -8.62426175 41.17131861666668, -8.62426175 41.172087900000015, -8.625032166666667 41.172087900000015, -8.625032166666667 41.17131861666668))",0,0.001717285530303206,4,46,0,0.011706906570575937,6,247,0.0035401688343466983,287.99009324009324,6807.759931910877,0.010791557110455019,0.02342265546508467
3277,"POLYGON ((-8.625032166666667 41.172087900000015, -8.62426175 41.172087900000015, -8.62426175 41.17285718333335, -8.625032166666667 41.17285718333335, -8.625032166666667 41.172087900000015))",0,0.0017203931950302656,4,167,0,0.012440459220974398,6,247,0.003995560131985054,287.99009324009324,6807.759931910877,0.010389716079453163,0.02419132197805166
3278,"POLYGON ((-8.625032166666667 41.17285718333335, -8.62426175 41.17285718333335, -8.62426175 41.17362646666668, -8.625032166666667 41.17362646666668, -8.625032166666667 41.17285718333335))",0,0.001756842534882275,4,167,0,0.013178087247377289,6,247,0.004523105020729665,287.99009324009324,6807.759931910877,0.010030866824398906,0.024960026497382708
3279,"POLYGON ((-8.625032166666667 41.17362646666668, -8.62426175 41.17362646666668, -8.62426175 41.174395750000016, -8.625032166666667 41.174395750000016, -8.625032166666667 41.17362646666668))",0,0.0020968624974264443,4,167,0,0.013919142756067234,6,247,0.005104577702523411,7.45706868888687,6807.759931910877,0.0097197722185255,0.02572876561647507
3280,"POLYGON ((-8.625032166666667 41.174395750000016, -8.62426175 41.174395750000016, -8.62426175 41.17516503333335, -8.625032166666667 41.17516503333335, -8.625032166666667 41.174395750000016))",0,0.0015346994724492922,1,50,0,0.014663106093939988,6,247,0.005730492274454677,7.45706868888687,6807.759931910877,0.009461144138265805,0.026497536323953158
3281,"POLYGON ((-8.625032166666667 41.17516503333335, -8.62426175 41.17516503333335, -8.62426175 41.175934316666684, -8.625032166666667 41.175934316666684, -8.625032166666667 41.17516503333335))",0,0.0008492488629976845,1,50,0,0.015391701512752945,6,247,0.006381420608562874,7.45706868888687,2458.561957334253,0.009259380029135466,0.027266335947919634
3282,"POLYGON ((-8.625032166666667 41.175934316666684, -8.62426175 41.175934316666684, -8.62426175 41.17670360000002, -8.625032166666667 41.17670360000002, -8.625032166666667 41.175934316666684))",0,0.0005203253652881264,1,50,0,0.015902294724477004,6,247,0.007040420970343944,7.45706868888687,2458.561957334253,0.009118255443708357,0.028035162109484903
3283,"POLYGON ((-8.625032166666667 41.17670360000002, -8.62426175 41.17670360000002, -8.62426175 41.17747288333335, -8.625032166666667 41.17747288333335, -8.625032166666667 41.17670360000002))",2,0.00029879476357591394,2,50,0,0.016433048203052743,6,247,0.00770545701176966,54.56072261072261,2458.561957334253,0.00904061059018944,0.02880401268361197
3284,"POLYGON ((-8.625032166666667 41.17747288333335, -8.62426175 41.17747288333335, -8.62426175 41.178242166666685, -8.625032166666667 41.178242166666685, -8.625032166666667 41.17747288333335))",0,0.0005000717461667812,2,50,0,0.0169820718016958,6,247,0.008372058286177039,54.56072261072261,2458.561957334253,0.00902808346461364,0.029572885766278652
3285,"POLYGON ((-8.625032166666667 41.178242166666685, -8.62426175 41.178242166666685, -8.62426175 41.17901145000002, -8.625032166666667 41.17901145000002, -8.625032166666667 41.178242166666685))",0,0.0010603875289013766,1,44,0,0.01754765072041237,6,247,0.009001280995760415,23.746666666666663,2458.561957334253,0.00908094355992252,0.030341779646324372
3286,"POLYGON ((-8.625032166666667 41.17901145000002, -8.62426175 41.17901145000002, -8.62426175 41.17978073333335, -8.625032166666667 41.17978073333335, -8.625032166666667 41.17901145000002))",1,0.00038808850250833754,1,44,0,0.018128235507833834,6,247,0.009555536599656375,23.746666666666663,2458.561957334253,0.009198063629203975,0.03111069278176867
3287,"POLYGON ((-8.625032166666667 41.17978073333335, -8.62426175 41.17978073333335, -8.62426175 41.180550016666686, -8.625032166666667 41.180550016666686, -8.625032166666667 41.17978073333335))",0,0.000600331037023115,1,44,0,0.018572834974124895,6,247,0.009557752071026876,23.746666666666663,1714.964586914754,0.009377036142041226,0.03187962377931305
3288,"POLYGON ((-8.62426175 41.14362441666667, -8.623491333333334 41.14362441666667, -8.623491333333334 41.1443937, -8.62426175 41.1443937, -8.62426175 41.14362441666667))",0,0.0011408262797833549,4,45,0,0.013094533337624415,1,2,0.011649543487126197,107.61263736263736,5512.264890282133,0.003591018288277884,0.0046241203502303384
3289,"POLYGON ((-8.62426175 41.1443937, -8.623491333333334 41.1443937, -8.623491333333334 41.145162983333336, -8.62426175 41.145162983333336, -8.62426175 41.1443937))",0,0.000999770193966649,2,47,0,0.013062517425576644,1,2,0.011172785885326999,818.8181818181819,5512.264890282133,0.0028217558440487914,0.003920763451602441
3290,"POLYGON ((-8.62426175 41.145162983333336, -8.623491333333334 41.145162983333336, -8.623491333333334 41.14593226666667, -8.62426175 41.14593226666667, -8.62426175 41.145162983333336))",0,0.0005089204207593177,2,47,0,0.013075760526666116,1,2,0.01071895180405403,818.8181818181819,5512.264890282133,0.0020525090581994558,0.00324744157257966
3291,"POLYGON ((-8.62426175 41.14593226666667, -8.623491333333334 41.14593226666667, -8.623491333333334 41.14670155, -8.62426175 41.14670155, -8.62426175 41.14593226666667))",0,0.0008378861751321589,2,47,0,0.012375974275521546,6,247,0.0103000635808669,818.8181818181819,2132.6944702538044,0.0012833060891494883,0.002627348698803768
3292,"POLYGON ((-8.62426175 41.14670155, -8.623491333333334 41.14670155, -8.623491333333334 41.14747083333334, -8.62426175 41.14747083333334, -8.62426175 41.14670155))",0,0.0015205635050954212,8,60,0,0.011613839124662115,6,247,0.009918008353974194,448.14935064935065,2132.6944702538044,0.0005143435591147438,0.002107994140599145
3293,"POLYGON ((-8.62426175 41.14747083333334, -8.623491333333334 41.14747083333334, -8.623491333333334 41.14824011666667, -8.62426175 41.14824011666667, -8.62426175 41.14747083333334))",0,0.0009898164538540205,8,60,0,0.010852712695554836,6,247,0.009582591681943952,448.14935064935065,2132.6944702538044,0.0002565497398808153,0.00177986266390144
3294,"POLYGON ((-8.62426175 41.14824011666667, -8.623491333333334 41.14824011666667, -8.623491333333334 41.149009400000004, -8.62426175 41.149009400000004, -8.62426175 41.14824011666667))",0,0.0009115665337867686,8,60,0,0.010092823201911108,6,247,0.009208525784000488,26.24097569097569,2132.6944702538044,0.001025026797288898,0.0017537892124789714
3295,"POLYGON ((-8.62426175 41.149009400000004, -8.623491333333334 41.149009400000004, -8.623491333333334 41.14977868333334, -8.62426175 41.14977868333334, -8.62426175 41.149009400000004))",0,0.0010371496428876888,2,44,0,0.009334472733466733,6,247,0.008661641761405655,26.24097569097569,2132.6944702538044,0.001794195027067094,0.0020413808549948178
3296,"POLYGON ((-8.62426175 41.14977868333334, -8.623491333333334 41.14977868333334, -8.623491333333334 41.15054796666667, -8.62426175 41.15054796666667, -8.62426175 41.14977868333334))",0,0.0008321698955429892,2,44,0,0.00857806947583554,6,247,0.008148927590856907,26.24097569097569,2132.6944702538044,0.0025634323375281942,0.002538166401635688
3297,"POLYGON ((-8.62426175 41.15054796666667, -8.623491333333334 41.15054796666667, -8.623491333333334 41.151317250000005, -8.62426175 41.151317250000005, -8.62426175 41.15054796666667))",0,0.0012218542393592504,2,44,0,0.00782417818986878,6,247,0.007669295006027705,26.24097569097569,2132.6944702538044,0.002113755334344384,0.003146575164124037
3298,"POLYGON ((-8.62426175 41.151317250000005, -8.623491333333334 41.151317250000005, -8.623491333333334 41.15208653333334, -8.62426175 41.15208653333334, -8.62426175 41.151317250000005))",0,0.0018646561407798655,2,44,0,0.007073602084867916,6,247,0.007227753659254348,26.24097569097569,2132.6944702538044,0.0014614647407491937,0.0038135515649505795
3299,"POLYGON ((-8.62426175 41.15208653333334, -8.623491333333334 41.15208653333334, -8.623491333333334 41.15285581666667, -8.62426175 41.15285581666667, -8.62426175 41.15208653333334))",0,0.0025777026512504644,2,44,0,0.006327521019913699,6,247,0.006832456416823038,26.24097569097569,2132.6944702538044,0.000993675227307291,0.004513203907129156
3300,"POLYGON ((-8.62426175 41.15285581666667, -8.623491333333334 41.15285581666667, -8.623491333333334 41.153625100000006, -8.62426175 41.153625100000006, -8.62426175 41.15285581666667))",0,0.002465189279568127,11,294,0,0.005587735834259715,6,247,0.006491440704125353,952.3458333333334,2132.6944702538044,0.001011185156209759,0.0052324408424913585
3301,"POLYGON ((-8.62426175 41.153625100000006, -8.623491333333334 41.153625100000006, -8.623491333333334 41.15439438333334, -8.62426175 41.15439438333334, -8.62426175 41.153625100000006))",0,0.0024263737335364706,5,44,0,0.004857124143304085,6,247,0.006150479069792027,156.09965034965035,2132.6944702538044,0.0014970618146251953,0.005964181295605308
3302,"POLYGON ((-8.62426175 41.15439438333334, -8.623491333333334 41.15439438333334, -8.623491333333334 41.155163666666674, -8.62426175 41.155163666666674, -8.62426175 41.15439438333334))",0,0.0019201347817820744,5,44,0,0.004140544870823248,6,247,0.005711707208605169,156.09965034965035,2132.6944702538044,0.001145072564226895,0.006704332448313318
3303,"POLYGON ((-8.62426175 41.155163666666674, -8.623491333333334 41.155163666666674, -8.623491333333334 41.15593295000001, -8.62426175 41.15593295000001, -8.62426175 41.155163666666674))",0,0.001634056106607916,5,44,0,0.003446761147096238,6,247,0.005348121107425479,156.09965034965035,2132.6944702538044,0.0007263249193534851,0.007450388065186362
3304,"POLYGON ((-8.62426175 41.15593295000001, -8.623491333333334 41.15593295000001, -8.623491333333334 41.15670223333334, -8.62426175 41.15670223333334, -8.62426175 41.15593295000001))",0,0.0009236518355250528,2,113,0,0.0027928133981345023,6,247,0.005071694391245893,72.23310023310023,2132.6944702538044,0.0009630671282313919,0.008200736842517141
3305,"POLYGON ((-8.62426175 41.15670223333334, -8.623491333333334 41.15670223333334, -8.623491333333334 41.157471516666675, -8.62426175 41.157471516666675, -8.62426175 41.15670223333334))",1,0.00035297225344835454,2,113,0,0.002214281969929987,6,247,0.00488938254759191,72.23310023310023,2132.6944702538044,0.0015846268937437299,0.00895429957575994
3306,"POLYGON ((-8.62426175 41.157471516666675, -8.623491333333334 41.157471516666675, -8.623491333333334 41.15824080000001, -8.62426175 41.15824080000001, -8.62426175 41.157471516666675))",0,0.0007613407936264262,2,113,0,0.0017860224807639269,6,247,0.004820303501053437,72.23310023310023,2132.6944702538044,0.002297429038119131,0.00971032804382618
3307,"POLYGON ((-8.62426175 41.15824080000001, -8.623491333333334 41.15824080000001, -8.623491333333334 41.15901008333334, -8.62426175 41.15901008333334, -8.62426175 41.15824080000001))",0,0.0012205398858727995,3,44,0,0.0016310431187257306,6,247,0.0048681545736031446,317.19588744588737,2132.6944702538044,0.0018454109131709126,0.010468288028075307
3308,"POLYGON ((-8.62426175 41.15901008333334, -8.623491333333334 41.15901008333334, -8.623491333333334 41.159779366666676, -8.62426175 41.159779366666676, -8.62426175 41.15901008333334))",0,0.000791057810160395,2,59,0,0.0018205275890163007,6,247,0.0046981157614360515,317.19588744588737,2132.6944702538044,0.0016184752348109236,0.011227788359801979
3309,"POLYGON ((-8.62426175 41.159779366666676, -8.623491333333334 41.159779366666676, -8.623491333333334 41.16054865000001, -8.62426175 41.16054865000001, -8.62426175 41.159779366666676))",1,9.817148379703383e-05,2,59,0,0.0022697870921051283,6,247,0.004142003701951067,256.1439393939394,2132.6944702538044,0.0017369445664210325,0.01198853628931829
3310,"POLYGON ((-8.62426175 41.16054865000001, -8.623491333333334 41.16054865000001, -8.623491333333334 41.16131793333334, -8.62426175 41.16131793333334, -8.62426175 41.16054865000001))",0,0.0007596686878809724,2,59,0,0.0028588703850521108,6,247,0.0033784488659486817,256.1439393939394,2132.6944702538044,0.0021443144503204095,0.012750308504587953
3311,"POLYGON ((-8.62426175 41.16131793333334, -8.623491333333334 41.16131793333334, -8.623491333333334 41.16208721666668, -8.62426175 41.16208721666668, -8.62426175 41.16131793333334))",0,0.0009848616395366546,4,44,0,0.0035182296695059913,6,247,0.0026148940299604018,256.1439393939394,2132.6944702538044,0.0027134454464271397,0.013512931778765301
3312,"POLYGON ((-8.62426175 41.16208721666668, -8.623491333333334 41.16208721666668, -8.623491333333334 41.16285650000001, -8.62426175 41.16285650000001, -8.62426175 41.16208721666668))",0,0.0008286156283669863,4,167,0,0.004215012909853907,6,247,0.0018513391939580166,80.48251748251748,2132.6944702538044,0.0033631951494927366,0.014276269724519546
3313,"POLYGON ((-8.62426175 41.16285650000001, -8.623491333333334 41.16285650000001, -8.623491333333334 41.163625783333345, -8.62426175 41.163625783333345, -8.62426175 41.16285650000001))",0,0.0011054384870382886,4,44,0,0.0049333884244932204,6,247,0.0010877843579626836,80.48251748251748,2132.6944702538044,0.004054993308288657,0.015040213526762219
3314,"POLYGON ((-8.62426175 41.163625783333345, -8.623491333333334 41.163625783333345, -8.623491333333334 41.16439506666668, -8.62426175 41.16439506666668, -8.62426175 41.163625783333345))",0,0.001601033457476027,4,44,0,0.005586609710499332,6,247,0.000324229521967351,80.48251748251748,6807.759931910877,0.004770582096647131,0.015804675330669055
3315,"POLYGON ((-8.62426175 41.16439506666668, -8.623491333333334 41.16439506666668, -8.623491333333334 41.16516435000001, -8.62426175 41.16516435000001, -8.62426175 41.16439506666668))",0,0.001997119916260958,1,45,0,0.006089961846780903,6,247,0.00043917321887930303,22.84183089637635,6807.759931910877,0.005500684506979519,0.016569583440117223
3316,"POLYGON ((-8.62426175 41.16516435000001, -8.623491333333334 41.16516435000001, -8.623491333333334 41.165933633333346, -8.62426175 41.165933633333346, -8.62426175 41.16516435000001))",0,0.0014827240733430638,4,167,0,0.006644445516886119,6,247,0.0012023241253233392,501.56969696969696,6807.759931910877,0.006240208349374502,0.017334878774995795
3317,"POLYGON ((-8.62426175 41.165933633333346, -8.623491333333334 41.165933633333346, -8.623491333333334 41.16670291666668, -8.62426175 41.16670291666668, -8.62426175 41.165933633333346))",0,0.0010006179258891586,3,35,0,0.007238319615250518,6,247,0.0010187030624673906,501.56969696969696,6807.759931910877,0.0069861623324929505,0.018100512219353704
3318,"POLYGON ((-8.62426175 41.16670291666668, -8.623491333333334 41.16670291666668, -8.623491333333334 41.16747220000001, -8.62426175 41.16747220000001, -8.62426175 41.16670291666668))",1,0.00042412661646107835,4,117,0,0.007862663618138074,6,247,0.00027203806152456403,501.56969696969696,6807.759931910877,0.007736686740594309,0.018866442609983228
3319,"POLYGON ((-8.62426175 41.16747220000001, -8.623491333333334 41.16747220000001, -8.623491333333334 41.16824148333335, -8.62426175 41.16824148333335, -8.62426175 41.16747220000001))",0,0.0006273144030158962,4,117,0,0.008510774417481078,6,247,7.531568564996399e-05,501.56969696969696,6807.759931910877,0.00849056965120738,0.019632635192510982
3320,"POLYGON ((-8.62426175 41.16824148333335, -8.623491333333334 41.16824148333335, -8.623491333333334 41.16901076666668, -8.62426175 41.16901076666668, -8.62426175 41.16824148333335))",0,0.0010079042397025731,1,52,0,0.00917761825815888,6,247,0.0008342239264850051,52.57249417249418,6807.759931910877,0.009246989671018207,0.020399060423039288
3321,"POLYGON ((-8.62426175 41.16901076666668, -8.623491333333334 41.16901076666668, -8.623491333333334 41.169780050000014, -8.62426175 41.169780050000014, -8.62426175 41.16901076666668))",0,0.000954040902483724,1,52,0,0.00985939482391021,6,247,0.0016015543438311212,52.57249417249418,6807.759931910877,0.010005371389601754,0.021165693028521053
3322,"POLYGON ((-8.62426175 41.169780050000014, -8.623491333333334 41.169780050000014, -8.623491333333334 41.17054933333335, -8.62426175 41.17054933333335, -8.62426175 41.169780050000014))",0,0.0014100038385389392,1,52,0,0.010553210383037144,6,247,0.002163603492344283,52.57249417249418,6807.759931910877,0.010765300228299007,0.021932511263091876
3323,"POLYGON ((-8.62426175 41.17054933333335, -8.623491333333334 41.17054933333335, -8.623491333333334 41.17131861666668, -8.62426175 41.17131861666668, -8.62426175 41.17054933333335))",0,0.0020614609624418417,1,52,0,0.01125683908464334,6,247,0.002494702496259835,52.57249417249418,6807.759931910877,0.01062263566292277,0.02269949631440991
3324,"POLYGON ((-8.62426175 41.17131861666668, -8.623491333333334 41.17131861666668, -8.623491333333334 41.172087900000015, -8.62426175 41.172087900000015, -8.62426175 41.17131861666668))",0,0.002475850510554651,4,46,0,0.011968550315744718,6,247,0.0029106102871453354,287.99009324009324,6807.759931910877,0.010156046970971323,0.02346663182573053
3325,"POLYGON ((-8.62426175 41.172087900000015, -8.623491333333334 41.172087900000015, -8.623491333333334 41.17285718333335, -8.62426175 41.17285718333335, -8.62426175 41.172087900000015))",0,0.0024825186930452375,4,167,0,0.012686983914116304,6,247,0.0034346122027785007,287.99009324009324,6807.759931910877,0.00972798979337515,0.024233903508392815
3326,"POLYGON ((-8.62426175 41.17285718333335, -8.623491333333334 41.17285718333335, -8.623491333333334 41.17362646666668, -8.62426175 41.17362646666668, -8.62426175 41.17285718333335))",0,0.0025079158694390384,4,167,0,0.013411059566932318,6,247,0.004026313671614113,287.99009324009324,6807.759931910877,0.009343761258571953,0.025001298825428557
3327,"POLYGON ((-8.62426175 41.17362646666668, -8.623491333333334 41.17362646666668, -8.623491333333334 41.174395750000016, -8.62426175 41.174395750000016, -8.62426175 41.17362646666668))",0,0.002231002321460132,1,50,0,0.014139910546820934,6,247,0.004668443444453114,7.45706868888687,6807.759931910877,0.009008970928379312,0.025768806731314473
3328,"POLYGON ((-8.62426175 41.174395750000016, -8.623491333333334 41.174395750000016, -8.623491333333334 41.17516503333335, -8.62426175 41.17516503333335, -8.62426175 41.174395750000016))",0,0.001469591380294943,1,50,0,0.014872834818233507,6,247,0.005323106894327282,7.45706868888687,6807.759931910877,0.008729308885209923,0.02653641745691278
3329,"POLYGON ((-8.62426175 41.17516503333335, -8.623491333333334 41.17516503333335, -8.623491333333334 41.175934316666684, -8.62426175 41.175934316666684, -8.62426175 41.17516503333335))",0,0.000724996541787559,1,50,0,0.015609258614127387,6,247,0.005988132037259345,7.45706868888687,6807.759931910877,0.008510211732519715,0.02730412233039441
3330,"POLYGON ((-8.62426175 41.175934316666684, -8.623491333333334 41.175934316666684, -8.623491333333334 41.17670360000002, -8.62426175 41.17670360000002, -8.62426175 41.175934316666684))",1,0.0002741073513484857,1,50,0,0.016348709035556862,6,247,0.006654115623441078,7.45706868888687,6807.759931910877,0.00835644467133485,0.02807191362756423
3331,"POLYGON ((-8.62426175 41.17670360000002, -8.623491333333334 41.17670360000002, -8.623491333333334 41.17747288333335, -8.62426175 41.17747288333335, -8.62426175 41.17670360000002))",0,0.000768818271337751,1,44,0,0.0169901862640019,6,247,0.007311003807189936,157.59813519813522,2458.561957334253,0.008271651893776053,0.028839784445900553
3332,"POLYGON ((-8.62426175 41.17747288333335, -8.623491333333334 41.17747288333335, -8.623491333333334 41.178242166666685, -8.62426175 41.178242166666685, -8.62426175 41.17747288333335))",0,0.0005333135835626226,1,44,0,0.017521761290451816,6,247,0.007922256766942836,157.59813519813522,2458.561957334253,0.008257958358601339,0.029607728598352406
